image_name,image_path,scene,scene_group,timeofday,weather,num_detections,has_drivable
c94c7ebc-dfcf2578.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c94c7ebc-dfcf2578.jpg,city street,city street,night,clear,25,True
b9c30b68-2d208deb.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b9c30b68-2d208deb.jpg,highway,highway,daytime,clear,20,True
c836f138-aa4d7408.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c836f138-aa4d7408.jpg,city street,city street,daytime,rainy,16,True
bab6be6b-14db4536.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bab6be6b-14db4536.jpg,highway,highway,daytime,clear,17,True
b39572b6-ad240c2b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b39572b6-ad240c2b.jpg,residential,residential,daytime,overcast,23,True
b79d7247-6750fc90.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b79d7247-6750fc90.jpg,highway,highway,daytime,rainy,12,True
b959dc9b-1c7fc954.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b959dc9b-1c7fc954.jpg,city street,city street,night,clear,10,True
b38b4f98-0e8820b0.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b38b4f98-0e8820b0.jpg,city street,city street,night,clear,26,True
c6d36663-2e8ff6e3.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c6d36663-2e8ff6e3.jpg,city street,city street,daytime,undefined,31,True
b93e0d1b-5e1e35f8.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b93e0d1b-5e1e35f8.jpg,highway,highway,daytime,clear,16,True
b3933f83-a32ef4fd.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b3933f83-a32ef4fd.jpg,city street,city street,daytime,rainy,17,True
b371451e-7caf934b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b371451e-7caf934b.jpg,city street,city street,daytime,overcast,29,True
c6959e96-3e8a0c43.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c6959e96-3e8a0c43.jpg,city street,city street,daytime,clear,30,True
b385ecb1-7f38178b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b385ecb1-7f38178b.jpg,city street,city street,night,clear,15,True
ba4bcdc5-31c36605.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/ba4bcdc5-31c36605.jpg,city street,city street,daytime,snowy,14,True
bb9a3460-97d249c3.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bb9a3460-97d249c3.jpg,highway,highway,daytime,clear,36,True
b981e7e3-e965dc31.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b981e7e3-e965dc31.jpg,city street,city street,daytime,undefined,11,True
bc05c126-d00aeb9c.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bc05c126-d00aeb9c.jpg,highway,highway,dawn/dusk,overcast,24,True
c4a06183-898ad98d.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c4a06183-898ad98d.jpg,residential,residential,daytime,overcast,22,True
b9ca94a2-df527b5a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b9ca94a2-df527b5a.jpg,city street,city street,dawn/dusk,rainy,29,True
bfaca2bb-22fbe726.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bfaca2bb-22fbe726.jpg,city street,city street,daytime,undefined,19,True
c889c950-8a382793.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c889c950-8a382793.jpg,highway,highway,night,rainy,10,True
c8a5ddd2-9c3962bd.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c8a5ddd2-9c3962bd.jpg,city street,city street,dawn/dusk,clear,31,True
c70a8ace-931896fd.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c70a8ace-931896fd.jpg,city street,city street,dawn/dusk,rainy,17,True
c91a3cef-e63379c7.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c91a3cef-e63379c7.jpg,residential,residential,daytime,clear,20,True
c4c5f66a-a1df8079.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c4c5f66a-a1df8079.jpg,city street,city street,night,clear,24,True
be2c4865-14b12388.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/be2c4865-14b12388.jpg,city street,city street,daytime,clear,16,True
bf9881e4-9f1bb471.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bf9881e4-9f1bb471.jpg,city street,city street,daytime,overcast,22,True
c6f6368c-0e7cbc68.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c6f6368c-0e7cbc68.jpg,city street,city street,daytime,partly cloudy,29,True
b28f288b-784f7606.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b28f288b-784f7606.jpg,highway,highway,daytime,clear,11,True
c273e0e3-27a4413f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c273e0e3-27a4413f.jpg,city street,city street,daytime,overcast,20,True
b8b9ffae-042b50eb.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b8b9ffae-042b50eb.jpg,residential,residential,daytime,clear,16,True
bfaa2229-ae426591.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bfaa2229-ae426591.jpg,city street,city street,night,clear,10,True
c2381a27-bf6306b9.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c2381a27-bf6306b9.jpg,highway,highway,dawn/dusk,clear,5,True
ba59cdbb-be899b38.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/ba59cdbb-be899b38.jpg,residential,residential,daytime,partly cloudy,14,True
c796ff16-6fed522b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c796ff16-6fed522b.jpg,highway,highway,night,clear,20,True
c2bc5a4c-b2bc828b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c2bc5a4c-b2bc828b.jpg,highway,highway,daytime,clear,17,True
bb289fdb-3de1932f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bb289fdb-3de1932f.jpg,city street,city street,night,clear,33,True
b46ee89c-76b16eec.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b46ee89c-76b16eec.jpg,city street,city street,night,clear,20,True
b53215a2-d9aa49d8.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b53215a2-d9aa49d8.jpg,city street,city street,daytime,overcast,21,True
b88a00df-b4d6d3d8.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b88a00df-b4d6d3d8.jpg,city street,city street,night,clear,9,True
b8f2d63d-22dbb72d.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b8f2d63d-22dbb72d.jpg,city street,city street,daytime,rainy,8,True
b263f57d-1ccf6e51.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b263f57d-1ccf6e51.jpg,city street,city street,daytime,rainy,34,True
c3cae07c-ceeefd3f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c3cae07c-ceeefd3f.jpg,city street,city street,daytime,clear,18,True
c4b0ddd7-e8973c8f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c4b0ddd7-e8973c8f.jpg,city street,city street,daytime,overcast,37,True
b3fbc6ad-746053d9.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b3fbc6ad-746053d9.jpg,city street,city street,daytime,clear,23,True
bbcd82d7-0528d099.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bbcd82d7-0528d099.jpg,city street,city street,night,clear,20,True
b5770084-83b143c9.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b5770084-83b143c9.jpg,city street,city street,daytime,partly cloudy,17,True
b5ed8eaa-3fb2802d.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b5ed8eaa-3fb2802d.jpg,city street,city street,night,snowy,16,True
bcadb48c-9a41d823.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bcadb48c-9a41d823.jpg,residential,residential,daytime,clear,17,True
b84f4f83-c6842bd6.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b84f4f83-c6842bd6.jpg,city street,city street,night,clear,15,True
c517c182-a162a7f9.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c517c182-a162a7f9.jpg,gas stations,other,night,clear,6,True
c37d47c0-05bf99e0.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c37d47c0-05bf99e0.jpg,highway,highway,daytime,overcast,15,True
c01eddca-7c14637e.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c01eddca-7c14637e.jpg,city street,city street,dawn/dusk,rainy,25,True
b5bfa85b-f1387252.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b5bfa85b-f1387252.jpg,highway,highway,night,clear,8,True
c7bc7797-8f8c936a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c7bc7797-8f8c936a.jpg,city street,city street,night,rainy,12,True
c2b6ba94-2700b429.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c2b6ba94-2700b429.jpg,city street,city street,daytime,overcast,25,True
c9312bb0-f07bcf18.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c9312bb0-f07bcf18.jpg,residential,residential,night,clear,16,True
c4742900-04ad682a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c4742900-04ad682a.jpg,city street,city street,night,clear,5,True
b5c12993-4c3d9135.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b5c12993-4c3d9135.jpg,city street,city street,night,overcast,27,True
b4a8ec73-1c6196a0.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b4a8ec73-1c6196a0.jpg,city street,city street,daytime,clear,19,True
c9bdd74a-9dc0ad2e.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c9bdd74a-9dc0ad2e.jpg,city street,city street,daytime,rainy,25,True
b85f5cc9-44db10f1.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b85f5cc9-44db10f1.jpg,city street,city street,daytime,clear,30,True
c2364a53-a22c73f2.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c2364a53-a22c73f2.jpg,city street,city street,daytime,undefined,19,True
bcb2c6fd-4999b083.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bcb2c6fd-4999b083.jpg,highway,highway,daytime,undefined,10,True
bb92ddee-aea40f05.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bb92ddee-aea40f05.jpg,city street,city street,dawn/dusk,undefined,28,True
c5b1e3f5-479118b6.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c5b1e3f5-479118b6.jpg,city street,city street,daytime,overcast,28,True
c12e6924-6d6ef77c.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c12e6924-6d6ef77c.jpg,city street,city street,daytime,rainy,26,True
c58d52cb-63d66bf4.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c58d52cb-63d66bf4.jpg,city street,city street,night,clear,34,True
b5479087-1e95039f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b5479087-1e95039f.jpg,city street,city street,night,clear,14,True
b25c51f5-e9dba941.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b25c51f5-e9dba941.jpg,highway,highway,daytime,overcast,11,True
b818033e-482dae8c.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b818033e-482dae8c.jpg,city street,city street,daytime,overcast,20,True
c91a84db-b08249fc.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c91a84db-b08249fc.jpg,highway,highway,daytime,undefined,15,True
bbc4e74d-7ae9336b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bbc4e74d-7ae9336b.jpg,city street,city street,night,clear,13,True
b975a665-7b202002.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b975a665-7b202002.jpg,city street,city street,daytime,overcast,16,True
bd34d992-8b08de8e.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bd34d992-8b08de8e.jpg,highway,highway,daytime,snowy,7,True
be5b8df4-c69d8fa1.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/be5b8df4-c69d8fa1.jpg,highway,highway,daytime,rainy,12,True
b674bc13-3e309d54.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b674bc13-3e309d54.jpg,highway,highway,night,clear,6,True
b9fb8b07-28df834c.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b9fb8b07-28df834c.jpg,city street,city street,daytime,partly cloudy,42,True
b7d13f97-3df013fa.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b7d13f97-3df013fa.jpg,city street,city street,night,undefined,9,True
b857eb06-ef3987ae.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b857eb06-ef3987ae.jpg,highway,highway,daytime,overcast,31,True
b3f17367-d730de0b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b3f17367-d730de0b.jpg,city street,city street,dawn/dusk,clear,25,True
bc7a7a1f-dbeb9406.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bc7a7a1f-dbeb9406.jpg,residential,residential,daytime,clear,18,True
c789ecd3-819d4445.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c789ecd3-819d4445.jpg,highway,highway,night,clear,9,True
c07733d0-8445e6b8.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c07733d0-8445e6b8.jpg,highway,highway,daytime,partly cloudy,10,True
bc574681-412ec1a0.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bc574681-412ec1a0.jpg,highway,highway,night,clear,46,True
b4b99a3e-76e632f3.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b4b99a3e-76e632f3.jpg,city street,city street,night,clear,16,True
c6bb2e07-5ed95699.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c6bb2e07-5ed95699.jpg,highway,highway,daytime,snowy,4,True
b3931c96-5417a573.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b3931c96-5417a573.jpg,city street,city street,dawn/dusk,snowy,21,True
c239dcd2-0868f0e1.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c239dcd2-0868f0e1.jpg,city street,city street,daytime,undefined,16,True
c174b1bd-6d940899.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c174b1bd-6d940899.jpg,residential,residential,daytime,undefined,14,True
b7ba8fee-fcbd00e5.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b7ba8fee-fcbd00e5.jpg,city street,city street,night,undefined,4,True
b5dd20c5-ac20e15b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b5dd20c5-ac20e15b.jpg,residential,residential,night,clear,21,True
be651ed5-90da2dc5.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/be651ed5-90da2dc5.jpg,city street,city street,night,clear,13,True
c66d2237-f9c0a1ef.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c66d2237-f9c0a1ef.jpg,city street,city street,daytime,partly cloudy,29,True
bcb3c18a-702288dc.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bcb3c18a-702288dc.jpg,city street,city street,daytime,clear,15,True
bfc8dd24-b7264c9d.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bfc8dd24-b7264c9d.jpg,residential,residential,daytime,overcast,20,True
b740e2ac-c01ee78f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b740e2ac-c01ee78f.jpg,city street,city street,daytime,clear,14,True
c1bbc01a-cd5108c4.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c1bbc01a-cd5108c4.jpg,city street,city street,daytime,clear,10,True
b2505382-549785d3.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b2505382-549785d3.jpg,city street,city street,night,clear,12,True
c74f02dd-34e50eab.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c74f02dd-34e50eab.jpg,city street,city street,night,clear,33,True
c070f253-79cd771d.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c070f253-79cd771d.jpg,city street,city street,daytime,overcast,22,True
c1bbc01a-be613683.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c1bbc01a-be613683.jpg,city street,city street,daytime,clear,18,True
b21547c1-73e457f8.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b21547c1-73e457f8.jpg,residential,residential,night,clear,19,True
ca2fb80b-9d22e350.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/ca2fb80b-9d22e350.jpg,residential,residential,daytime,clear,12,True
bab09f26-8751de4f.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bab09f26-8751de4f.jpg,residential,residential,daytime,undefined,20,True
c1b16eee-4d40da01.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c1b16eee-4d40da01.jpg,city street,city street,daytime,rainy,5,True
b67cbe89-ef413620.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b67cbe89-ef413620.jpg,residential,residential,daytime,partly cloudy,4,True
b5a09604-3178a653.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b5a09604-3178a653.jpg,city street,city street,night,clear,21,True
bcaf73c1-3deecc6b.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bcaf73c1-3deecc6b.jpg,city street,city street,night,clear,11,True
bb1b7e42-9608265e.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bb1b7e42-9608265e.jpg,city street,city street,daytime,rainy,14,True
b7b3a558-f047b273.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b7b3a558-f047b273.jpg,highway,highway,night,clear,17,True
b4715825-e1fbf174.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b4715825-e1fbf174.jpg,highway,highway,night,rainy,4,True
ba85bff0-70955e40.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/ba85bff0-70955e40.jpg,city street,city street,daytime,overcast,21,True
b6770025-c81ef5ed.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b6770025-c81ef5ed.jpg,city street,city street,daytime,overcast,28,True
b552a4cb-fbd465af.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b552a4cb-fbd465af.jpg,city street,city street,night,clear,20,True
b69173a4-d0c92583.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b69173a4-d0c92583.jpg,city street,city street,night,clear,19,True
b48fc70b-72a49533.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b48fc70b-72a49533.jpg,residential,residential,daytime,clear,24,True
c37c2977-f11fb4a5.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c37c2977-f11fb4a5.jpg,city street,city street,night,clear,7,True
c3009124-d4c47e39.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c3009124-d4c47e39.jpg,city street,city street,daytime,undefined,20,True
c752e922-918d3afc.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c752e922-918d3afc.jpg,city street,city street,dawn/dusk,clear,13,True
befee345-1efe9c0a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/befee345-1efe9c0a.jpg,residential,residential,night,clear,7,True
c1362f73-93d3e230.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c1362f73-93d3e230.jpg,highway,highway,night,clear,4,True
ba08174b-15c134f7.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/ba08174b-15c134f7.jpg,city street,city street,daytime,overcast,7,True
bbea4013-25cf6227.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bbea4013-25cf6227.jpg,city street,city street,daytime,overcast,7,True
b6a8503c-a797867c.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b6a8503c-a797867c.jpg,residential,residential,night,clear,24,True
c4b75335-81d7421a.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/c4b75335-81d7421a.jpg,city street,city street,dawn/dusk,clear,41,True
b4901f32-5e356f74.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b4901f32-5e356f74.jpg,city street,city street,dawn/dusk,rainy,13,True
b9c71ec0-1a77e45e.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/b9c71ec0-1a77e45e.jpg,city street,city street,daytime,overcast,20,True
bcafa205-40fde1da.jpg,/Users/berkay/projects/daft-drive/DAFT-SegFormer-BDD100K/data/hf_bdd100k_yolop_global/images/train/bcafa205-40fde1da.jpg,city street,city street,daytime,clear,17,True
